Instance,Terminal,Layer,X location,Y location,Voltage
_7199_,VPWR,li1,190.2100,214.8800,1.799935
_7198_,VPWR,li1,247.7100,198.5600,1.799899
_7197_,VPWR,li1,256.4500,204.0000,1.799901
_7196_,VPWR,li1,246.3300,220.3200,1.799876
_7195_,VPWR,li1,254.6100,220.3200,1.799880
_7194_,VPWR,li1,255.9900,198.5600,1.799894
_7193_,VPWR,li1,236.2100,220.3200,1.799874
_7192_,VPWR,li1,146.5100,231.2000,1.799837
_7191_,VPWR,li1,10.8100,263.8400,1.799924
_7190_,VPWR,li1,49.4500,269.2800,1.799851
_7189_,VPWR,li1,135.4700,291.0400,1.799976
_7188_,VPWR,li1,13.5700,258.4000,1.799943
_7187_,VPWR,li1,127.6500,291.0400,1.799977
_7186_,VPWR,li1,100.0500,263.8400,1.799942
_7185_,VPWR,li1,94.9900,258.4000,1.799910
_7184_,VPWR,li1,70.1500,204.0000,1.799918
_7183_,VPWR,li1,12.1900,236.6400,1.799976
_7182_,VPWR,li1,13.5700,204.0000,1.799946
_7181_,VPWR,li1,14.4900,187.6800,1.799966
_7180_,VPWR,li1,105.5700,214.8800,1.799908
_7179_,VPWR,li1,153.4100,220.3200,1.799937
_7178_,VPWR,li1,155.2500,291.0400,1.799975
_7177_,VPWR,li1,163.9900,291.0400,1.799975
_7176_,VPWR,li1,212.2900,291.0400,1.799912
_7175_,VPWR,li1,192.5100,285.6000,1.799932
_7174_,VPWR,li1,203.0900,291.0400,1.799914
_7173_,VPWR,li1,143.2900,285.6000,1.799942
_7172_,VPWR,li1,192.9700,193.1200,1.799951
_7171_,VPWR,li1,174.5700,220.3200,1.799922
_7170_,VPWR,li1,240.8100,209.4400,1.799925
_7169_,VPWR,li1,272.0900,198.5600,1.799914
_7168_,VPWR,li1,241.7300,214.8800,1.799932
_7167_,VPWR,li1,262.8900,214.8800,1.799934
_7166_,VPWR,li1,270.2500,193.1200,1.799893
_7165_,VPWR,li1,228.3900,220.3200,1.799902
_7164_,VPWR,li1,135.0100,242.0800,1.799881
_7163_,VPWR,li1,14.4900,280.1600,1.799946
_7162_,VPWR,li1,43.9300,274.7200,1.799926
_7161_,VPWR,li1,134.5500,285.6000,1.799943
_7160_,VPWR,li1,14.4900,242.0800,1.799914
_7159_,VPWR,li1,125.3500,285.6000,1.799925
_7158_,VPWR,li1,69.6900,274.7200,1.799929
_7157_,VPWR,li1,116.6100,247.5200,1.799915
_7156_,VPWR,li1,78.8900,209.4400,1.799798
_7155_,VPWR,li1,14.4900,225.7600,1.799955
_7154_,VPWR,li1,15.4100,214.8800,1.799940
_7153_,VPWR,li1,14.4900,198.5600,1.799941
_7152_,VPWR,li1,104.6500,220.3200,1.799915
_7151_,VPWR,li1,152.0300,214.8800,1.799897
_7150_,VPWR,li1,149.7300,285.6000,1.799945
_7149_,VPWR,li1,164.4500,285.6000,1.799953
_7148_,VPWR,li1,213.2100,285.6000,1.799900
_7147_,VPWR,li1,191.1300,291.0400,1.799945
_7146_,VPWR,li1,200.7900,280.1600,1.799893
_7145_,VPWR,li1,143.2900,274.7200,1.799842
_7144_,VPWR,li1,201.7100,193.1200,1.799933
_7143_,VPWR,li1,172.7300,214.8800,1.799886
_7142_,VPWR,li1,243.5700,204.0000,1.799899
_7141_,VPWR,li1,267.4900,187.6800,1.799956
_7140_,VPWR,li1,243.1100,225.7600,1.799941
_7139_,VPWR,li1,256.9100,220.3200,1.799872
_7138_,VPWR,li1,262.4300,193.1200,1.799913
_7137_,VPWR,li1,228.8500,231.2000,1.799901
_7136_,VPWR,li1,143.2900,231.2000,1.799840
_7135_,VPWR,li1,10.8100,274.7200,1.799943
_7134_,VPWR,li1,24.1500,280.1600,1.799908
_7133_,VPWR,li1,136.3900,280.1600,1.799886
_7132_,VPWR,li1,22.3100,242.0800,1.799879
_7131_,VPWR,li1,112.9300,263.8400,1.799938
_7130_,VPWR,li1,61.8700,274.7200,1.799909
_7129_,VPWR,li1,109.2500,252.9600,1.799877
_7128_,VPWR,li1,71.0700,209.4400,1.799862
_7127_,VPWR,li1,10.8100,220.3200,1.799973
_7126_,VPWR,li1,10.8100,214.8800,1.799963
_7125_,VPWR,li1,10.8100,193.1200,1.799961
_7124_,VPWR,li1,125.8100,220.3200,1.799928
_7123_,VPWR,li1,219.1900,220.3200,1.799935
_7122_,VPWR,li1,153.4100,263.8400,1.799934
_7121_,VPWR,li1,172.2700,258.4000,1.799872
_7120_,VPWR,li1,224.2500,274.7200,1.799874
_7119_,VPWR,li1,178.7100,280.1600,1.799921
_7118_,VPWR,li1,211.3700,252.9600,1.799879
_7117_,VPWR,li1,134.5500,263.8400,1.799949
_7116_,VPWR,li1,204.4700,209.4400,1.799908
_7115_,VPWR,li1,218.7300,209.4400,1.799939
_7114_,VPWR,li1,256.4500,274.7200,1.799868
_7113_,VPWR,li1,267.4900,269.2800,1.799940
_7112_,VPWR,li1,245.8700,247.5200,1.799858
_7111_,VPWR,li1,274.8500,263.8400,1.799960
_7110_,VPWR,li1,272.0900,247.5200,1.799856
_7109_,VPWR,li1,232.0700,269.2800,1.799925
_7108_,VPWR,li1,127.1900,252.9600,1.799878
_7107_,VPWR,li1,53.1300,252.9600,1.799880
_7106_,VPWR,li1,45.3100,263.8400,1.799872
_7105_,VPWR,li1,122.5900,274.7200,1.799838
_7104_,VPWR,li1,27.3700,263.8400,1.799830
_7103_,VPWR,li1,116.6100,269.2800,1.799860
_7102_,VPWR,li1,62.7900,263.8400,1.799871
_7101_,VPWR,li1,74.2900,252.9600,1.799912
_7100_,VPWR,li1,63.2500,209.4400,1.799872
_7099_,VPWR,li1,32.8900,236.6400,1.799939
_7098_,VPWR,li1,35.6500,209.4400,1.799900
_7097_,VPWR,li1,37.4900,193.1200,1.799937
_7096_,VPWR,li1,107.4100,225.7600,1.799871
_7095_,VPWR,li1,210.9100,236.6400,1.799941
_7094_,VPWR,li1,156.1700,258.4000,1.799914
_7093_,VPWR,li1,181.0100,263.8400,1.799924
_7092_,VPWR,li1,225.1700,280.1600,1.799918
_7091_,VPWR,li1,180.5500,274.7200,1.799861
_7090_,VPWR,li1,212.7500,263.8400,1.799918
_7089_,VPWR,li1,134.0900,258.4000,1.799938
_7088_,VPWR,li1,198.0300,214.8800,1.799924
_7087_,VPWR,li1,213.6700,209.4400,1.799924
_7086_,VPWR,li1,264.2700,274.7200,1.799868
_7085_,VPWR,li1,268.8700,280.1600,1.799847
_7084_,VPWR,li1,254.6100,252.9600,1.799902
_7083_,VPWR,li1,283.1300,274.7200,1.799942
_7082_,VPWR,li1,283.1300,247.5200,1.799915
_7081_,VPWR,li1,239.8900,269.2800,1.799930
_7080_,VPWR,li1,102.8100,242.0800,1.799873
_7079_,VPWR,li1,58.1900,258.4000,1.799901
_7078_,VPWR,li1,53.1300,263.8400,1.799852
_7077_,VPWR,li1,128.1100,280.1600,1.799917
_7076_,VPWR,li1,37.4900,263.8400,1.799878
_7075_,VPWR,li1,115.2300,269.2800,1.799860
_7074_,VPWR,li1,74.2900,263.8400,1.799875
_7073_,VPWR,li1,79.3500,247.5200,1.799935
_7072_,VPWR,li1,88.5500,214.8800,1.799855
_7071_,VPWR,li1,35.6500,231.2000,1.799940
_7070_,VPWR,li1,38.4100,220.3200,1.799929
_7069_,VPWR,li1,53.1300,193.1200,1.799923
_7068_,VPWR,li1,74.2900,193.1200,1.799907
_7067_,VPWR,li1,210.4500,220.3200,1.799921
_7066_,VPWR,li1,151.5700,252.9600,1.799829
_7065_,VPWR,li1,173.6500,285.6000,1.799939
_7064_,VPWR,li1,229.7700,291.0400,1.799890
_7063_,VPWR,li1,180.0900,291.0400,1.799957
_7062_,VPWR,li1,207.6900,269.2800,1.799922
_7061_,VPWR,li1,143.7500,258.4000,1.799914
_7060_,VPWR,li1,198.9500,220.3200,1.799921
_7059_,VPWR,li1,226.0900,214.8800,1.799923
_7058_,VPWR,li1,259.2100,285.6000,1.799930
_7057_,VPWR,li1,272.5500,285.6000,1.799946
_7056_,VPWR,li1,246.7900,285.6000,1.799897
_7055_,VPWR,li1,283.1300,285.6000,1.799965
_7054_,VPWR,li1,283.1300,263.8400,1.799969
_7053_,VPWR,li1,241.7300,269.2800,1.799934
_7052_,VPWR,li1,125.8100,236.6400,1.799877
_7051_,VPWR,li1,58.1900,269.2800,1.799870
_7050_,VPWR,li1,36.5700,280.1600,1.799900
_7049_,VPWR,li1,117.5300,291.0400,1.799968
_7048_,VPWR,li1,35.1900,258.4000,1.799919
_7047_,VPWR,li1,115.2300,285.6000,1.799906
_7046_,VPWR,li1,70.1500,269.2800,1.799923
_7045_,VPWR,li1,85.3300,258.4000,1.799892
_7044_,VPWR,li1,78.8900,214.8800,1.799865
_7043_,VPWR,li1,45.3100,231.2000,1.799926
_7042_,VPWR,li1,47.6100,214.8800,1.799871
_7041_,VPWR,li1,48.5300,193.1200,1.799925
_7040_,VPWR,li1,117.5300,204.0000,1.799814
_7039_,VPWR,li1,165.8300,204.0000,1.799926
_7038_,VPWR,li1,167.6700,236.6400,1.799902
_7037_,VPWR,li1,181.0100,231.2000,1.799848
_7036_,VPWR,li1,219.1900,252.9600,1.799891
_7035_,VPWR,li1,193.8900,252.9600,1.799885
_7034_,VPWR,li1,198.0300,236.6400,1.799936
_7033_,VPWR,li1,164.4500,247.5200,1.799886
_7032_,VPWR,li1,192.0500,209.4400,1.799928
_7031_,VPWR,li1,172.7300,209.4400,1.799892
_7030_,VPWR,li1,260.1300,263.8400,1.799953
_7029_,VPWR,li1,283.1300,225.7600,1.799959
_7028_,VPWR,li1,255.5300,263.8400,1.799955
_7027_,VPWR,li1,282.6700,269.2800,1.799965
_7026_,VPWR,li1,283.1300,242.0800,1.799940
_7025_,VPWR,li1,240.3500,263.8400,1.799935
_7024_,VPWR,li1,79.3500,242.0800,1.799866
_7023_,VPWR,li1,39.7900,252.9600,1.799882
_7022_,VPWR,li1,11.2700,291.0400,1.799974
_7021_,VPWR,li1,87.1700,291.0400,1.799960
_7020_,VPWR,li1,11.2700,247.5200,1.799968
_7019_,VPWR,li1,79.3500,291.0400,1.799955
_7018_,VPWR,li1,74.2900,291.0400,1.799955
_7017_,VPWR,li1,74.2900,258.4000,1.799907
_7016_,VPWR,li1,62.3300,220.3200,1.799936
_7015_,VPWR,li1,50.8300,209.4400,1.799876
_7014_,VPWR,li1,56.3500,225.7600,1.799883
_7013_,VPWR,li1,53.1300,204.0000,1.799905
_7012_,VPWR,li1,134.5500,214.8800,1.799915
_7011_,VPWR,li1,166.2900,198.5600,1.799921
_7010_,VPWR,li1,151.5700,247.5200,1.799892
_7009_,VPWR,li1,177.3300,231.2000,1.799832
_7008_,VPWR,li1,214.5900,242.0800,1.799881
_7007_,VPWR,li1,188.8300,225.7600,1.799888
_7006_,VPWR,li1,198.9500,225.7600,1.799846
_7005_,VPWR,li1,169.0500,247.5200,1.799874
_7004_,VPWR,li1,185.1500,193.1200,1.799946
_7003_,VPWR,li1,179.1700,193.1200,1.799942
_7002_,VPWR,li1,259.2100,280.1600,1.799859
_7001_,VPWR,li1,283.1300,231.2000,1.799950
_7000_,VPWR,li1,249.5500,280.1600,1.799897
_6999_,VPWR,li1,283.1300,274.7200,1.799942
_6998_,VPWR,li1,283.1300,258.4000,1.799952
_6997_,VPWR,li1,241.7300,280.1600,1.799890
_6996_,VPWR,li1,78.8900,231.2000,1.799840
_6995_,VPWR,li1,44.3900,252.9600,1.799891
_6994_,VPWR,li1,89.4700,236.6400,1.799852
_6993_,VPWR,li1,94.5300,236.6400,1.799857
_6992_,VPWR,li1,33.8100,247.5200,1.799936
_6991_,VPWR,li1,100.0500,231.2000,1.799874
_6990_,VPWR,li1,61.4100,280.1600,1.799890
_6989_,VPWR,li1,66.0100,247.5200,1.799940
_6988_,VPWR,li1,65.5500,214.8800,1.799889
_6987_,VPWR,li1,55.8900,220.3200,1.799928
_6986_,VPWR,li1,53.1300,231.2000,1.799910
_6985_,VPWR,li1,61.4100,198.5600,1.799839
_6984_,VPWR,li1,143.2900,204.0000,1.799902
_6983_,VPWR,li1,154.7900,198.5600,1.799881
_6982_,VPWR,li1,150.6500,242.0800,1.799891
_6981_,VPWR,li1,175.4900,236.6400,1.799898
_6980_,VPWR,li1,221.9500,242.0800,1.799874
_6979_,VPWR,li1,181.9300,225.7600,1.799842
_6978_,VPWR,li1,203.0900,236.6400,1.799937
_6977_,VPWR,li1,141.4500,247.5200,1.799899
_6976_,VPWR,li1,182.8500,198.5600,1.799930
_6975_,VPWR,li1,171.3500,193.1200,1.799938
_6974_,VPWR,li1,254.6100,280.1600,1.799886
_6973_,VPWR,li1,271.6300,231.2000,1.799908
_6972_,VPWR,li1,247.7100,274.7200,1.799869
_6971_,VPWR,li1,280.3700,280.1600,1.799919
_6970_,VPWR,li1,272.0900,258.4000,1.799929
_6969_,VPWR,li1,237.5900,285.6000,1.799879
_6968_,VPWR,li1,71.0700,231.2000,1.799904
_6967_,VPWR,li1,46.2300,242.0800,1.799919
_6966_,VPWR,li1,40.2500,280.1600,1.799909
_6965_,VPWR,li1,91.7700,269.2800,1.799889
_6964_,VPWR,li1,31.9700,242.0800,1.799893
_6963_,VPWR,li1,95.4500,285.6000,1.799941
_6962_,VPWR,li1,62.7900,291.0400,1.799930
_6961_,VPWR,li1,66.0100,247.5200,1.799940
_6960_,VPWR,li1,64.6300,231.2000,1.799915
_6959_,VPWR,li1,37.9500,225.7600,1.799925
_6958_,VPWR,li1,52.2100,236.6400,1.799899
_6957_,VPWR,li1,61.8700,193.1200,1.799926
_6956_,VPWR,li1,140.9900,204.0000,1.799898
_6955_,VPWR,li1,152.4900,204.0000,1.799921
_6954_,VPWR,li1,166.7500,236.6400,1.799902
_6953_,VPWR,li1,178.2500,242.0800,1.799923
_6952_,VPWR,li1,207.2300,247.5200,1.799798
_6951_,VPWR,li1,190.2100,242.0800,1.799933
_6950_,VPWR,li1,203.5500,242.0800,1.799875
_6949_,VPWR,li1,135.9300,252.9600,1.799852
_6948_,VPWR,li1,184.2300,209.4400,1.799900
_6947_,VPWR,li1,172.7300,198.5600,1.799920
_6946_,VPWR,li1,257.8300,258.4000,1.799905
_6945_,VPWR,li1,279.4500,231.2000,1.799941
_6944_,VPWR,li1,247.7100,263.8400,1.799951
_6943_,VPWR,li1,269.3300,269.2800,1.799941
_6942_,VPWR,li1,277.6100,236.6400,1.799928
_6941_,VPWR,li1,232.0700,263.8400,1.799921
_6940_,VPWR,li1,74.2900,236.6400,1.799892
_6939_,VPWR,li1,42.0900,247.5200,1.799952
_6938_,VPWR,li1,10.8100,285.6000,1.799930
_6937_,VPWR,li1,87.6300,285.6000,1.799934
_6936_,VPWR,li1,10.8100,242.0800,1.799940
_6935_,VPWR,li1,79.3500,285.6000,1.799932
_6934_,VPWR,li1,70.1500,285.6000,1.799934
_6933_,VPWR,li1,66.0100,258.4000,1.799910
_6932_,VPWR,li1,64.6300,236.6400,1.799905
_6931_,VPWR,li1,40.2500,204.0000,1.799933
_6930_,VPWR,li1,48.5300,225.7600,1.799898
_6929_,VPWR,li1,48.9900,198.5600,1.799851
_6928_,VPWR,li1,135.4700,209.4400,1.799939
_6927_,VPWR,li1,220.1100,225.7600,1.799927
_6926_,VPWR,li1,152.0300,225.7600,1.799871
_6925_,VPWR,li1,177.3300,252.9600,1.799830
_6924_,VPWR,li1,225.1700,252.9600,1.799888
_6923_,VPWR,li1,190.2100,258.4000,1.799896
_6922_,VPWR,li1,205.3900,252.9600,1.799877
_6921_,VPWR,li1,164.4500,252.9600,1.799852
_6920_,VPWR,li1,225.1700,198.5600,1.799907
_6919_,VPWR,li1,233.4500,198.5600,1.799882
_6918_,VPWR,li1,259.2100,231.2000,1.799897
_6917_,VPWR,li1,283.1300,214.8800,1.799966
_6916_,VPWR,li1,241.7300,242.0800,1.799829
_6915_,VPWR,li1,267.4900,242.0800,1.799856
_6914_,VPWR,li1,282.6700,209.4400,1.799952
_6913_,VPWR,li1,234.3700,236.6400,1.799923
_6912_,VPWR,li1,104.6500,236.6400,1.799856
_6911_,VPWR,li1,21.8500,269.2800,1.799910
_6910_,VPWR,li1,22.7700,291.0400,1.799950
_6909_,VPWR,li1,91.3100,274.7200,1.799857
_6908_,VPWR,li1,18.6300,247.5200,1.799942
_6907_,VPWR,li1,78.8900,274.7200,1.799888
_6906_,VPWR,li1,30.1300,291.0400,1.799944
_6905_,VPWR,li1,91.7700,247.5200,1.799932
_6904_,VPWR,li1,76.1300,225.7600,1.799832
_6903_,VPWR,li1,24.6100,236.6400,1.799942
_6902_,VPWR,li1,24.6100,204.0000,1.799915
_6901_,VPWR,li1,25.5300,198.5600,1.799890
_6900_,VPWR,li1,114.3100,236.6400,1.799835
_6899_,VPWR,li1,220.5700,236.6400,1.799955
_6898_,VPWR,li1,166.7500,225.7600,1.799866
_6897_,VPWR,li1,181.9300,252.9600,1.799838
_6896_,VPWR,li1,224.2500,269.2800,1.799939
_6895_,VPWR,li1,190.2100,236.6400,1.799939
_6894_,VPWR,li1,199.4100,263.8400,1.799909
_6893_,VPWR,li1,166.7500,263.8400,1.799925
_6892_,VPWR,li1,215.9700,193.1200,1.799952
_6891_,VPWR,li1,232.0700,209.4400,1.799927
_6890_,VPWR,li1,257.8300,247.5200,1.799852
_6889_,VPWR,li1,276.2300,209.4400,1.799938
_6888_,VPWR,li1,246.3300,258.4000,1.799867
_6887_,VPWR,li1,267.9500,263.8400,1.799954
_6886_,VPWR,li1,280.3700,198.5600,1.799953
_6885_,VPWR,li1,232.9900,252.9600,1.799890
_6884_,VPWR,li1,117.5300,242.0800,1.799847
_6883_,VPWR,li1,54.0500,247.5200,1.799922
_6882_,VPWR,li1,43.4700,285.6000,1.799887
_6881_,VPWR,li1,106.9500,291.0400,1.799971
_6880_,VPWR,li1,26.4500,258.4000,1.799913
_6879_,VPWR,li1,100.9700,291.0400,1.799976
_6878_,VPWR,li1,54.9700,291.0400,1.799935
_6877_,VPWR,li1,121.2100,252.9600,1.799862
_6876_,VPWR,li1,87.1700,220.3200,1.799909
_6875_,VPWR,li1,26.9100,225.7600,1.799923
_6874_,VPWR,li1,30.5900,220.3200,1.799923
_6873_,VPWR,li1,26.4500,187.6800,1.799953
_6872_,VPWR,li1,116.1500,209.4400,1.799867
_6871_,VPWR,li1,208.1500,231.2000,1.799902
_6870_,VPWR,li1,148.8100,263.8400,1.799933
_6869_,VPWR,li1,172.7300,280.1600,1.799923
_6868_,VPWR,li1,232.0700,285.6000,1.799879
_6867_,VPWR,li1,185.1500,285.6000,1.799934
_6866_,VPWR,li1,204.9300,274.7200,1.799895
_6865_,VPWR,li1,140.9900,263.8400,1.799937
_6864_,VPWR,li1,196.6500,209.4400,1.799916
_6863_,VPWR,li1,211.3700,214.8800,1.799917
_6862_,VPWR,li1,255.9900,291.0400,1.799924
_6861_,VPWR,li1,267.9500,291.0400,1.799924
_6860_,VPWR,li1,242.6500,291.0400,1.799905
_6859_,VPWR,li1,280.3700,291.0400,1.799963
_6858_,VPWR,li1,277.1500,258.4000,1.799941
_6857_,VPWR,li1,232.0700,280.1600,1.799904
_6856_,VPWR,li1,108.3300,247.5200,1.799921
_6855_,VPWR,li1,57.2700,274.7200,1.799909
_6854_,VPWR,li1,36.1100,274.7200,1.799920
_6853_,VPWR,li1,112.9300,274.7200,1.799837
_6852_,VPWR,li1,31.9700,269.2800,1.799886
_6851_,VPWR,li1,112.9300,280.1600,1.799890
_6850_,VPWR,li1,83.9500,269.2800,1.799887
_6849_,VPWR,li1,82.1100,252.9600,1.799881
_6848_,VPWR,li1,61.4100,209.4400,1.799869
_6847_,VPWR,li1,42.0900,236.6400,1.799945
_6846_,VPWR,li1,35.6500,204.0000,1.799912
_6845_,VPWR,li1,37.4900,193.1200,1.799937
_6844_,VPWR,li1,119.8300,231.2000,1.799829
_6842_,VPWR,li1,175.2600,176.8000,1.799954
_6840_,VPWR,li1,171.1200,155.0400,1.799962
_6838_,VPWR,li1,226.3200,165.9200,1.799956
_6836_,VPWR,li1,167.9000,160.4800,1.799953
_6834_,VPWR,li1,215.7400,171.3600,1.799939
_6832_,VPWR,li1,223.1000,165.9200,1.799959
_6830_,VPWR,li1,235.9800,187.6800,1.799945
_6828_,VPWR,li1,226.3200,187.6800,1.799933
_6826_,VPWR,li1,200.5600,176.8000,1.799969
_6824_,VPWR,li1,214.8200,165.9200,1.799955
_6822_,VPWR,li1,170.2000,165.9200,1.799936
_6820_,VPWR,li1,191.3600,176.8000,1.799977
_6818_,VPWR,li1,204.7000,176.8000,1.799968
_6816_,VPWR,li1,184.0000,176.8000,1.799965
_6814_,VPWR,li1,161.4600,176.8000,1.799946
_6811_,VPWR,li1,158.7000,155.0400,1.799965
_6809_,VPWR,li1,149.0400,165.9200,1.799962
_6807_,VPWR,li1,158.7000,160.4800,1.799963
_6805_,VPWR,li1,119.6000,149.6000,1.799972
_6804_,VPWR,li1,77.9700,95.2000,1.799933
_6802_,VPWR,li1,137.0800,160.4800,1.799957
_6800_,VPWR,li1,107.1800,149.6000,1.799976
_6798_,VPWR,li1,141.2200,160.4800,1.799952
_6796_,VPWR,li1,120.0600,165.9200,1.799957
_6793_,VPWR,li1,101.6600,171.3600,1.799954
_6791_,VPWR,li1,112.2400,160.4800,1.799969
_6789_,VPWR,li1,12.4200,165.9200,1.799968
_6787_,VPWR,li1,8.7400,160.4800,1.799986
_6785_,VPWR,li1,18.8600,165.9200,1.799950
_6783_,VPWR,li1,9.6600,165.9200,1.799976
_6781_,VPWR,li1,8.7400,144.1600,1.799971
_6779_,VPWR,li1,9.6600,165.9200,1.799976
_6775_,VPWR,li1,157.5500,13.6000,1.799950
_6773_,VPWR,li1,189.2900,62.5600,1.799956
_6771_,VPWR,li1,219.1900,46.2400,1.799937
_6769_,VPWR,li1,235.2900,40.8000,1.799945
_6767_,VPWR,li1,227.0100,40.8000,1.799948
_6765_,VPWR,li1,278.5300,68.0000,1.799977
_6763_,VPWR,li1,274.8500,62.5600,1.799902
_6761_,VPWR,li1,273.4700,62.5600,1.799902
_6759_,VPWR,li1,267.9500,40.8000,1.799955
_6756_,VPWR,li1,273.2400,51.6800,1.799927
_6754_,VPWR,li1,181.2400,46.2400,1.799935
_6752_,VPWR,li1,255.5300,51.6800,1.799925
_6750_,VPWR,li1,250.7000,51.6800,1.799945
_6748_,VPWR,li1,241.2700,46.2400,1.799902
_6746_,VPWR,li1,179.1700,51.6800,1.799936
_6744_,VPWR,li1,192.5100,40.8000,1.799959
_6742_,VPWR,li1,161.6900,40.8000,1.799958
_6739_,VPWR,li1,181.9300,40.8000,1.799952
_6737_,VPWR,li1,130.8700,51.6800,1.799966
_6735_,VPWR,li1,136.8500,40.8000,1.799960
_6733_,VPWR,li1,132.2500,35.3600,1.799957
_6731_,VPWR,li1,141.9100,40.8000,1.799951
_6729_,VPWR,li1,92.6900,19.0400,1.799951
_6727_,VPWR,li1,93.6100,29.9200,1.799925
_6725_,VPWR,li1,20.9300,13.6000,1.799921
_6722_,VPWR,li1,35.6500,24.4800,1.799949
_6720_,VPWR,li1,11.2700,95.2000,1.799974
_6718_,VPWR,li1,11.2700,116.9600,1.799972
_6716_,VPWR,li1,33.8100,13.6000,1.799929
_6714_,VPWR,li1,10.3500,100.6400,1.799950
_6712_,VPWR,li1,25.9900,111.5200,1.799961
_6710_,VPWR,li1,13.1100,111.5200,1.799970
_6709_,VPWR,li1,113.3900,51.6800,1.799950
_6708_,VPWR,li1,81.4200,57.1200,1.799923
_6706_,VPWR,li1,201.2500,122.4000,1.799956
_6704_,VPWR,li1,244.9500,144.1600,1.799962
_6702_,VPWR,li1,248.1700,165.9200,1.799944
_6700_,VPWR,li1,259.6700,144.1600,1.799954
_6698_,VPWR,li1,252.7700,116.9600,1.799971
_6696_,VPWR,li1,259.6700,171.3600,1.799948
_6694_,VPWR,li1,260.1300,155.0400,1.799965
_6692_,VPWR,li1,232.5300,111.5200,1.799966
_6689_,VPWR,li1,266.8000,106.0800,1.799955
_6687_,VPWR,li1,189.5200,62.5600,1.799956
_6685_,VPWR,li1,227.4700,51.6800,1.799937
_6683_,VPWR,li1,212.0600,62.5600,1.799933
_6681_,VPWR,li1,206.3100,51.6800,1.799938
_6679_,VPWR,li1,188.3700,57.1200,1.799931
_6677_,VPWR,li1,199.8700,40.8000,1.799949
_6675_,VPWR,li1,170.8900,57.1200,1.799912
_6672_,VPWR,li1,169.5100,40.8000,1.799950
_6670_,VPWR,li1,157.5500,40.8000,1.799958
_6668_,VPWR,li1,155.7100,40.8000,1.799952
_6666_,VPWR,li1,143.7500,35.3600,1.799944
_6664_,VPWR,li1,139.6100,57.1200,1.799915
_6662_,VPWR,li1,145.1300,127.8400,1.799953
_6660_,VPWR,li1,100.5100,51.6800,1.799954
_6658_,VPWR,li1,49.9100,176.8000,1.799943
_6655_,VPWR,li1,54.9700,176.8000,1.799943
_6653_,VPWR,li1,20.9300,165.9200,1.799944
_6651_,VPWR,li1,16.3300,165.9200,1.799958
_6649_,VPWR,li1,25.9900,144.1600,1.799948
_6647_,VPWR,li1,13.5700,127.8400,1.799972
_6645_,VPWR,li1,27.3700,127.8400,1.799961
_6643_,VPWR,li1,21.8500,133.2800,1.799947
_6641_,VPWR,li1,128.5700,51.6800,1.799960
_6640_,VPWR,li1,131.3300,62.5600,1.799950
_6638_,VPWR,li1,195.2700,106.0800,1.799939
_6636_,VPWR,li1,239.8900,122.4000,1.799960
_6634_,VPWR,li1,241.7300,62.5600,1.799936
_6632_,VPWR,li1,217.8100,122.4000,1.799967
_6630_,VPWR,li1,261.0500,116.9600,1.799964
_6628_,VPWR,li1,260.1300,95.2000,1.799950
_6626_,VPWR,li1,264.2700,111.5200,1.799970
_6624_,VPWR,li1,208.1500,116.9600,1.799941
_6622_,VPWR,li1,247.4800,57.1200,1.799919
_6619_,VPWR,li1,189.0600,46.2400,1.799953
_6617_,VPWR,li1,220.5700,51.6800,1.799956
_6615_,VPWR,li1,205.6200,62.5600,1.799932
_6613_,VPWR,li1,227.0100,46.2400,1.799900
_6611_,VPWR,li1,195.2700,62.5600,1.799943
_6609_,VPWR,li1,191.1300,68.0000,1.799978
_6607_,VPWR,li1,158.0100,51.6800,1.799957
_6605_,VPWR,li1,175.4900,46.2400,1.799931
_6602_,VPWR,li1,143.7500,57.1200,1.799914
_6600_,VPWR,li1,126.7300,40.8000,1.799962
_6598_,VPWR,li1,124.4300,51.6800,1.799956
_6596_,VPWR,li1,113.8500,106.0800,1.799972
_6594_,VPWR,li1,116.1500,127.8400,1.799938
_6592_,VPWR,li1,106.0300,40.8000,1.799974
_6590_,VPWR,li1,54.9700,171.3600,1.799947
_6588_,VPWR,li1,63.2500,182.2400,1.799935
_6585_,VPWR,li1,20.9300,127.8400,1.799962
_6583_,VPWR,li1,20.9300,111.5200,1.799961
_6581_,VPWR,li1,30.1300,138.7200,1.799934
_6579_,VPWR,li1,20.9300,122.4000,1.799963
_6577_,VPWR,li1,29.2100,111.5200,1.799961
_6575_,VPWR,li1,26.9100,116.9600,1.799952
_6573_,VPWR,li1,83.4900,46.2400,1.799962
_6572_,VPWR,li1,155.7100,57.1200,1.799927
_6571_,VPWR,li1,159.8500,57.1200,1.799943
_6569_,VPWR,li1,192.5100,122.4000,1.799961
_6567_,VPWR,li1,243.5700,149.6000,1.799961
_6566_,VPWR,li1,238.5100,106.0800,1.799946
_6565_,VPWR,li1,224.2500,100.6400,1.799978
_6564_,VPWR,li1,281.9800,165.9200,1.799919
_6562_,VPWR,li1,246.7900,171.3600,1.799958
_6561_,VPWR,li1,243.5700,106.0800,1.799954
_6560_,VPWR,li1,244.4900,46.2400,1.799911
_6559_,VPWR,li1,283.8200,160.4800,1.799929
_6557_,VPWR,li1,236.6700,144.1600,1.799959
